number,number_suffix,directional,pre_modifier,pre_type,separator,street_name,street_type,subaddress_type,subaddress_id,floor,building,zip,postal_community,state,status,longitude,latitude,x,y
330,,NORTHEAST,,,,AGNESS,AVENUE,,,,,97526,GRANTS PASS,OR,Current,-13725689.9781,5226420.336300001,-13725689.9781,5226420.336300001
350,,NORTHEAST,,,,AGNESS,AVENUE,,,,,97526,GRANTS PASS,OR,Current,-13725731.3006,5226427.055200003,-13725731.3006,5226427.055200003
270,,NORTHEAST,,,,AGNESS,AVENUE,,,,,97526,GRANTS PASS,OR,Current,-13725494.8379,5226411.2478,-13725494.8379,5226411.2478
304,,NORTHEAST,,,,AGNESS,AVENUE,SUITE,H,,,97526,GRANTS PASS,OR,Current,-13725531.2466,5226351.4507,-13725531.2466,5226351.4507
304,,NORTHEAST,,,,AGNESS,AVENUE,SUITE,G,,,97526,GRANTS PASS,OR,Current,-13725531.7717,5226380.118799999,-13725531.7717,5226380.118799999
304,,NORTHEAST,,,,AGNESS,AVENUE,SUITE,F,,,97526,GRANTS PASS,OR,Current,-13725531.1224,5226399.336300001,-13725531.1224,5226399.336300001
304,,NORTHEAST,,,,AGNESS,AVENUE,SUITE,B,,,97526,GRANTS PASS,OR,Current,-13725571.995299999,5226426.434900001,-13725571.995299999,5226426.434900001
1514,,SOUTHEAST,,,,N,STREET,,,,,97526,GRANTS PASS,OR,Current,-13726331.8551,5225570.235200003,-13726331.8551,5225570.235200003
1504,,SOUTHEAST,,,,N,STREET,,,,,97526,GRANTS PASS,OR,Current,-13726366.5252,5225565.0814,-13726366.5252,5225565.0814
1421,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Current,-13726371.6356,5225603.259499997,-13726371.6356,5225603.259499997
1423,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Current,-13726369.0078,5225599.6455999985,-13726369.0078,5225599.6455999985
1393,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Current,-13726442.979600001,5225634.573399998,-13726442.979600001,5225634.573399998
1391,,SOUTHEAST,,,,M,STREET,,,,,97526,GRANTS PASS,OR,Current,-13726421.909699999,5225626.170400001,-13726421.909699999,5225626.170400001
1752,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733401.1668,5223904.296800002,-13733401.1668,5223904.296800002
1756,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733369.6346,5223909.945600003,-13733369.6346,5223909.945600003
1401,,,,,,SUN GLO,DRIVE,,B,,,97527,GRANTS PASS,OR,Current,-13733286.149799999,5224733.652999997,-13733286.149799999,5224733.652999997
1399,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733287.0566,5224747.890600003,-13733287.0566,5224747.890600003
1383,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733299.637600001,5224786.002099998,-13733299.637600001,5224786.002099998
1367,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733299.399,5224798.679899998,-13733299.399,5224798.679899998
1363,,,,,,STAR,COURT,,,,,97527,GRANTS PASS,OR,Current,-13733306.432,5224858.096600004,-13733306.432,5224858.096600004
1373,,,,,,STAR,COURT,,,,,97527,GRANTS PASS,OR,Current,-13733299.563299999,5224835.227300003,-13733299.563299999,5224835.227300003
1270,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733555.6887,5224776.492399998,-13733555.6887,5224776.492399998
1204,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733710.379900001,5224801.597499996,-13733710.379900001,5224801.597499996
1212,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733683.5872,5224796.961599998,-13733683.5872,5224796.961599998
1203,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733709.5271,5224855.2238000035,-13733709.5271,5224855.2238000035
1211,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733682.7279,5224855.895000003,-13733682.7279,5224855.895000003
1373,,,,,,ECLIPSE,LANE,,,,,97527,GRANTS PASS,OR,Current,-13733606.992600001,5224842.400200002,-13733606.992600001,5224842.400200002
1267,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733560.5801,5224841.302000001,-13733560.5801,5224841.302000001
1273,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733548.7455,5224893.214500003,-13733548.7455,5224893.214500003
1261,,,,,,SUN GLO,DRIVE,,,,,97527,GRANTS PASS,OR,Current,-13733573.5097,5224893.763999999,-13733573.5097,5224893.763999999
1301,,,,,,SCHUTZWOHL,LANE,UNIT,B,,,97527,GRANTS PASS,OR,Current,-13731555.7209,5223889.521600001,-13731555.7209,5223889.521600001
1750,,,,,,ALLEN CREEK,ROAD,UNIT,B,,,97527,GRANTS PASS,OR,Current,-13731551.2788,5223863.825199999,-13731551.2788,5223863.825199999
1756,,,,,,ALLEN CREEK,ROAD,UNIT,B,,,97527,GRANTS PASS,OR,Current,-13731556.1614,5223841.504600003,-13731556.1614,5223841.504600003
1762,,,,,,ALLEN CREEK,ROAD,UNIT,B,,,97527,GRANTS PASS,OR,Current,-13731553.0996,5223815.040399998,-13731553.0996,5223815.040399998
1768,,,,,,ALLEN CREEK,ROAD,UNIT,B,,,97527,GRANTS PASS,OR,Current,-13731555.5616,5223793.928599998,-13731555.5616,5223793.928599998
1862,,,,,,ALLEN CREEK,ROAD,,,,,97527,GRANTS PASS,OR,Current,-13731660.404199999,5223696.7557,-13731660.404199999,5223696.7557
102,,NORTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728745.3037,5227109.6455999985,-13728745.3037,5227109.6455999985
2483,,,,,,ALLEN CREEK,ROAD,UNIT,B,,,97527,GRANTS PASS,OR,Current,-13731485.725,5222299.727799997,-13731485.725,5222299.727799997
2495,,,,,,ALLEN CREEK,ROAD,,,,,97527,GRANTS PASS,OR,Current,-13731422.436999999,5222299.951200001,-13731422.436999999,5222299.951200001
2499,,,,,,ALLEN CREEK,ROAD,,,,,97527,GRANTS PASS,OR,Current,-13731387.1692,5222305.109300002,-13731387.1692,5222305.109300002
525,,SOUTHEAST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728813.3693,5226583.0286,-13728813.3693,5226583.0286
229,,SOUTHWEST,,,,G,STREET,SUITE,A,,,97526,GRANTS PASS,OR,Current,-13728931.4464,5227036.925300002,-13728931.4464,5227036.925300002
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,7,1,,97526,GRANTS PASS,OR,Current,-13727362.9506,5227359.4147000015,-13727362.9506,5227359.4147000015
140,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728648.8499,5226817.765900001,-13728648.8499,5226817.765900001
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,23,1,,97526,GRANTS PASS,OR,Current,-13727403.2562,5227420.609200001,-13727403.2562,5227420.609200001
221,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728567.1334,5226750.9476,-13728567.1334,5226750.9476
109,,SOUTHEAST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728869.4608,5226503.476800002,-13728869.4608,5226503.476800002
126,,SOUTHWEST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728835.9737,5226898.2337,-13728835.9737,5226898.2337
500,,NORTHEAST,,,,ANDERSON,STREET,APARTMENT,H,1,,97526,GRANTS PASS,OR,Current,-13727277.7819,5227363.457000002,-13727277.7819,5227363.457000002
500,,NORTHEAST,,,,ANDERSON,STREET,APARTMENT,F,1,,97526,GRANTS PASS,OR,Current,-13727271.2663,5227372.125299998,-13727271.2663,5227372.125299998
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,1,1,,97526,GRANTS PASS,OR,Current,-13727321.061999999,5227366.4366,-13727321.061999999,5227366.4366
106,,NORTHWEST,,,,F,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728713.387,5227170.284900002,-13728713.387,5227170.284900002
830,,NORTHEAST,,,,VICTORIA,STREET,OFFICE,,1,,97526,GRANTS PASS,OR,Current,-13727390.793200001,5227388.601899996,-13727390.793200001,5227388.601899996
916,,SOUTHWEST,,,,ROGUE RIVER,AVENUE,,,,,97526,GRANTS PASS,OR,Current,-13729897.770399999,5226156.7929000035,-13729897.770399999,5226156.7929000035
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,11,1,,97526,GRANTS PASS,OR,Current,-13727336.340300001,5227392.6686,-13727336.340300001,5227392.6686
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,7,1,,97526,GRANTS PASS,OR,Current,-13727450.5651,5227367.9617,-13727450.5651,5227367.9617
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,3,1,,97526,GRANTS PASS,OR,Current,-13727321.5871,5227375.694300003,-13727321.5871,5227375.694300003
917,,SOUTHWEST,,,,BRIDGE,STREET,UNIT,B,,,97526,GRANTS PASS,OR,Current,-13729900.888,5226265.273599997,-13729900.888,5226265.273599997
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,15,1,,97526,GRANTS PASS,OR,Current,-13727364.262400001,5227392.157700002,-13727364.262400001,5227392.157700002
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,12,1,,97526,GRANTS PASS,OR,Current,-13727443.5916,5227412.129299998,-13727443.5916,5227412.129299998
226,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728547.0979,5226772.907899998,-13728547.0979,5226772.907899998
108,,NORTHEAST,,,,STEIGER,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728103.3946,5229091.825999998,-13728103.3946,5229091.825999998
133,,SOUTHWEST,,,,G,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728808.132100001,5226982.463500001,-13728808.132100001,5226982.463500001
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,13,1,,97526,GRANTS PASS,OR,Current,-13727452.851599999,5227412.679499999,-13727452.851599999,5227412.679499999
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,6,1,,97526,GRANTS PASS,OR,Current,-13727442.8295,5227368.007100001,-13727442.8295,5227368.007100001
922,,SOUTHWEST,,,,ROGUE RIVER,AVENUE,,B,,,97526,GRANTS PASS,OR,Current,-13729927.9341,5226170.792300001,-13729927.9341,5226170.792300001
124,,SOUTHWEST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728833.5307,5226896.950400002,-13728833.5307,5226896.950400002
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,2,1,,97526,GRANTS PASS,OR,Current,-13727332.0538,5227367.359899998,-13727332.0538,5227367.359899998
205,,SOUTHWEST,,,,BOOTH,STREET,APARTMENT,B,2,,97526,GRANTS PASS,OR,Current,-13729526.1559,5227211.4344,-13729526.1559,5227211.4344
214,,SOUTHEAST,,,,8TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728506.2347,5226759.193599999,-13728506.2347,5226759.193599999
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,16,1,,97526,GRANTS PASS,OR,Current,-13727364.201200001,5227403.1608000025,-13727364.201200001,5227403.1608000025
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,8,1,,97526,GRANTS PASS,OR,Current,-13727461.2248,5227367.530000001,-13727461.2248,5227367.530000001
515,,SOUTHEAST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728811.3537,5226588.057800002,-13728811.3537,5226588.057800002
212,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728753.6359,5226924.9855,-13728753.6359,5226924.9855
241,,SOUTHWEST,,,,G,STREET,UNIT,B,2,,97526,GRANTS PASS,OR,Current,-13728980.2405,5227032.598999999,-13728980.2405,5227032.598999999
103,,SOUTHEAST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728878.438000001,5226508.069200002,-13728878.438000001,5226508.069200002
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,10,1,,97526,GRANTS PASS,OR,Current,-13727324.0425,5227404.084700003,-13727324.0425,5227404.084700003
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,14,1,,97526,GRANTS PASS,OR,Current,-13727352.372499999,5227402.9130000025,-13727352.372499999,5227402.9130000025
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,13,1,,97526,GRANTS PASS,OR,Current,-13727351.5678,5227391.7233000025,-13727351.5678,5227391.7233000025
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,5,1,,97526,GRANTS PASS,OR,Current,-13727434.1397,5227367.365699999,-13727434.1397,5227367.365699999
110,,SOUTHEAST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728818.2177,5226568.520900004,-13728818.2177,5226568.520900004
920,,SOUTHWEST,,,,ROGUE RIVER,AVENUE,,B,,,97526,GRANTS PASS,OR,Current,-13729924.0559,5226191.7016,-13729924.0559,5226191.7016
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,6,1,,97526,GRANTS PASS,OR,Current,-13727350.8314,5227369.746299997,-13727350.8314,5227369.746299997
913,,SOUTHWEST,,,,OAK,STREET,UNIT,C,,,97526,GRANTS PASS,OR,Current,-13729742.4404,5226273.392099999,-13729742.4404,5226273.392099999
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,18,1,,97526,GRANTS PASS,OR,Current,-13727443.624400001,5227425.933600001,-13727443.624400001,5227425.933600001
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,24,1,,97526,GRANTS PASS,OR,Current,-13727400.6334,5227432.1303,-13727400.6334,5227432.1303
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,20,1,,97526,GRANTS PASS,OR,Current,-13727460.060600001,5227422.574500002,-13727460.060600001,5227422.574500002
918,,SOUTHWEST,,,,ROGUE RIVER,AVENUE,,B,,,97526,GRANTS PASS,OR,Current,-13729918.4679,5226229.8517,-13729918.4679,5226229.8517
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,9,2,,97526,GRANTS PASS,OR,Current,-13727443.0544,5227370.444300003,-13727443.0544,5227370.444300003
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,10,2,,97526,GRANTS PASS,OR,Current,-13727450.5801,5227370.549699999,-13727450.5801,5227370.549699999
128,,SOUTHEAST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728785.4011,5226554.427500002,-13728785.4011,5226554.427500002
919,,SOUTHWEST,,,,BRIDGE,STREET,UNIT,B,,,97526,GRANTS PASS,OR,Current,-13729927.309,5226286.158699997,-13729927.309,5226286.158699997
113,,SOUTHWEST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728806.7237,5226856.378799997,-13728806.7237,5226856.378799997
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,11,1,,97526,GRANTS PASS,OR,Current,-13727434.3751,5227412.8719,-13727434.3751,5227412.8719
500,,NORTHEAST,,,,ANDERSON,STREET,APARTMENT,C,2,,97526,GRANTS PASS,OR,Current,-13727252.6928,5227358.764899999,-13727252.6928,5227358.764899999
122,,SOUTHEAST,,,,K,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728797.094700001,5226559.207500003,-13728797.094700001,5226559.207500003
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,17,1,,97526,GRANTS PASS,OR,Current,-13727434.7289,5227423.4296,-13727434.7289,5227423.4296
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,1,1,,97526,GRANTS PASS,OR,Current,-13727433.877799999,5227353.137999997,-13727433.877799999,5227353.137999997
250,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728524.0964,5226763.118000001,-13728524.0964,5226763.118000001
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,19,1,,97526,GRANTS PASS,OR,Current,-13727452.2188,5227425.859099999,-13727452.2188,5227425.859099999
224,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728763.2258,5226892.862999998,-13728763.2258,5226892.862999998
500,,NORTHEAST,,,,ANDERSON,STREET,APARTMENT,G,2,,97526,GRANTS PASS,OR,Current,-13727278.135,5227368.657899998,-13727278.135,5227368.657899998
902,,SOUTHWEST,,,,ROGUE RIVER,AVENUE,,B,,,97526,GRANTS PASS,OR,Current,-13729836.8959,5226167.865500003,-13729836.8959,5226167.865500003
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,5,1,,97526,GRANTS PASS,OR,Current,-13727351.129,5227359.382200003,-13727351.129,5227359.382200003
232,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728768.283300001,5226881.367600001,-13728768.283300001,5226881.367600001
131,,SOUTHWEST,,,,G,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728802.6166,5226980.349799998,-13728802.6166,5226980.349799998
123,,SOUTHWEST,,,,H,STREET,UNIT,A,2,,97526,GRANTS PASS,OR,Current,-13728833.389,5226860.076099999,-13728833.389,5226860.076099999
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,12,1,,97526,GRANTS PASS,OR,Current,-13727336.2718,5227403.456299998,-13727336.2718,5227403.456299998
223,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728564.6717,5226750.168099999,-13728564.6717,5226750.168099999
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,2,1,,97526,GRANTS PASS,OR,Current,-13727444.303,5227349.981799997,-13727444.303,5227349.981799997
245,,SOUTHWEST,,,,G,STREET,,,2,,97526,GRANTS PASS,OR,Current,-13728978.2678,5227055.726800002,-13728978.2678,5227055.726800002
142,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728645.6731,5226816.489399999,-13728645.6731,5226816.489399999
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,3,1,,97526,GRANTS PASS,OR,Current,-13727451.6091,5227349.950900003,-13727451.6091,5227349.950900003
123,,SOUTHWEST,,,,H,STREET,UNIT,B,2,,97526,GRANTS PASS,OR,Current,-13728836.3552,5226852.426100001,-13728836.3552,5226852.426100001
117,,SOUTHWEST,,,,G,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728769.3468,5226965.940499999,-13728769.3468,5226965.940499999
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,14,1,,97526,GRANTS PASS,OR,Current,-13727460.8091,5227412.842299998,-13727460.8091,5227412.842299998
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,22,1,,97526,GRANTS PASS,OR,Current,-13727411.8254,5227432.615400001,-13727411.8254,5227432.615400001
913,,SOUTHWEST,,,,OAK,STREET,UNIT,B,,,97526,GRANTS PASS,OR,Current,-13729767.64,5226273.4877,-13729767.64,5226273.4877
500,,NORTHEAST,,,,ANDERSON,STREET,APARTMENT,D,1,,97526,GRANTS PASS,OR,Current,-13727253.3029,5227368.005099997,-13727253.3029,5227368.005099997
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,4,1,,97526,GRANTS PASS,OR,Current,-13727462.029,5227353.050499998,-13727462.029,5227353.050499998
241,,SOUTHWEST,,,,G,STREET,UNIT,A,2,,97526,GRANTS PASS,OR,Current,-13728976.7089,5227055.180500001,-13728976.7089,5227055.180500001
212,,SOUTHEAST,,,,8TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728501.2014,5226769.285999998,-13728501.2014,5226769.285999998
202,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728744.559,5226949.0198,-13728744.559,5226949.0198
203,,SOUTHWEST,,,,4TH,STREET,,,2,,97526,GRANTS PASS,OR,Current,-13728994.8551,5227037.218999997,-13728994.8551,5227037.218999997
941,,SOUTHWEST,,,,OAK,STREET,,,,,97526,GRANTS PASS,OR,Current,-13729784.528,5226146.416299999,-13729784.528,5226146.416299999
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,15,2,,97526,GRANTS PASS,OR,Current,-13727443.598299999,5227410.187799998,-13727443.598299999,5227410.187799998
210,,SOUTHWEST,,,,6TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728748.0604,5226938.116300002,-13728748.0604,5226938.116300002
231,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728545.7104,5226740.1696000025,-13728545.7104,5226740.1696000025
500,,NORTHEAST,,,,ANDERSON,STREET,APARTMENT,E,1,,97526,GRANTS PASS,OR,Current,-13727256.3519,5227370.6511999965,-13727256.3519,5227370.6511999965
810,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,16,2,,97526,GRANTS PASS,OR,Current,-13727452.8294,5227409.876199998,-13727452.8294,5227409.876199998
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,4,1,,97526,GRANTS PASS,OR,Current,-13727332.3569,5227376.4092999995,-13727332.3569,5227376.4092999995
500,,NORTHEAST,,,,ANDERSON,STREET,APARTMENT,B,1,,97526,GRANTS PASS,OR,Current,-13727216.7424,5227367.496699996,-13727216.7424,5227367.496699996
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,9,1,,97526,GRANTS PASS,OR,Current,-13727323.052099999,5227393.764200002,-13727323.052099999,5227393.764200002
122,,SOUTHEAST,,,,H,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728689.4408,5226836.144400001,-13728689.4408,5226836.144400001
830,,NORTHEAST,,,,VICTORIA,STREET,APARTMENT,8,1,,97526,GRANTS PASS,OR,Current,-13727363.289900001,5227369.5414,-13727363.289900001,5227369.5414
201,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728854.5831,5226989.066100001,-13728854.5831,5226989.066100001
141,,SOUTHWEST,,,,G,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728851.2049,5226959.723099999,-13728851.2049,5226959.723099999
1610,,,,,,ALLEN CREEK,ROAD,SUITE,104,,,97527,GRANTS PASS,OR,Current,-13731667.264,5224045.0638,-13731667.264,5224045.0638
1620,,,,,,ALLEN CREEK,ROAD,SUITE,D,,,97527,GRANTS PASS,OR,Current,-13731737.789,5224158.769400001,-13731737.789,5224158.769400001
1610,,,,,,ALLEN CREEK,ROAD,SUITE,105,,,97527,GRANTS PASS,OR,Current,-13731676.259399999,5224045.248800002,-13731676.259399999,5224045.248800002
229,,SOUTHWEST,,,,G,STREET,SUITE,B,,,97526,GRANTS PASS,OR,Current,-13728945.507,5227041.7689,-13728945.507,5227041.7689
1610,,,,,,ALLEN CREEK,ROAD,SUITE,106,,,97527,GRANTS PASS,OR,Current,-13731686.9387,5224045.1884,-13731686.9387,5224045.1884
1610,,,,,,ALLEN CREEK,ROAD,SUITE,111,,,97527,GRANTS PASS,OR,Current,-13731744.0013,5224044.880900003,-13731744.0013,5224044.880900003
203,,SOUTHWEST,,,,5TH,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728857.827300001,5226981.335000001,-13728857.827300001,5226981.335000001
1610,,,,,,ALLEN CREEK,ROAD,SUITE,108,,,97527,GRANTS PASS,OR,Current,-13731709.397,5224045.183600001,-13731709.397,5224045.183600001
205,,SOUTHWEST,,,,5TH,STREET,,,2,,97526,GRANTS PASS,OR,Current,-13728861.353500001,5226973.301200002,-13728861.353500001,5226973.301200002
227,,SOUTHWEST,,,,G,STREET,,,,,97526,GRANTS PASS,OR,Current,-13728925.9154,5227032.2238000035,-13728925.9154,5227032.2238000035
1610,,,,,,ALLEN CREEK,ROAD,SUITE,101,,,97527,GRANTS PASS,OR,Current,-13731644.7896,5224045.213399999,-13731644.7896,5224045.213399999
207,,SOUTHWEST,,,,G,STREET,,,2,,97526,GRANTS PASS,OR,Current,-13728882.0383,5227014.198200002,-13728882.0383,5227014.198200002
1610,,,,,,ALLEN CREEK,ROAD,SUITE,107,,,97527,GRANTS PASS,OR,Current,-13731698.2455,5224045.189000003,-13731698.2455,5224045.189000003
1610,,,,,,ALLEN CREEK,ROAD,SUITE,109,,,97527,GRANTS PASS,OR,Current,-13731721.804499999,5224045.323299997,-13731721.804499999,5224045.323299997
1610,,,,,,ALLEN CREEK,ROAD,SUITE,110,,,97527,GRANTS PASS,OR,Current,-13731733.3454,5224045.399899997,-13731733.3454,5224045.399899997
1620,,,,,,ALLEN CREEK,ROAD,SUITE,B,,,97527,GRANTS PASS,OR,Current,-13731679.219,5224181.780100003,-13731679.219,5224181.780100003
704,,NORTHEAST,,,,8TH,STREET,APARTMENT,C,,,97526,GRANTS PASS,OR,Current,-13728177.649799999,5227593.962800004,-13728177.649799999,5227593.962800004
507,,NORTHEAST,,,,D,STREET,APARTMENT,2B,1,,97526,GRANTS PASS,OR,Current,-13727934.389600001,5227100.181000002,-13727934.389600001,5227100.181000002
601,,NORTHEAST,,,,8TH,STREET,APARTMENT,B,1,,97526,GRANTS PASS,OR,Current,-13728148.6909,5227458.159000002,-13728148.6909,5227458.159000002
303,,NORTHEAST,,,,A,STREET,APARTMENT,4,,,97526,GRANTS PASS,OR,Current,-13728121.412700001,5227499.409999996,-13728121.412700001,5227499.409999996
319,,NORTHEAST,,,,C,STREET,APARTMENT,D,1,,97526,GRANTS PASS,OR,Current,-13728145.6331,5227256.514700003,-13728145.6331,5227256.514700003
534,,NORTHEAST,,,,E,STREET,,,,,97526,GRANTS PASS,OR,Current,-13727916.712299999,5227070.487199999,-13727916.712299999,5227070.487199999
704,,NORTHEAST,,,,8TH,STREET,APARTMENT,B,,,97526,GRANTS PASS,OR,Current,-13728182.6873,5227571.178599998,-13728182.6873,5227571.178599998
303,,NORTHEAST,,,,A,STREET,APARTMENT,3,,,97526,GRANTS PASS,OR,Current,-13728127.0064,5227501.564000003,-13728127.0064,5227501.564000003
